13,87079533186,nur,new,JhsPbIpJ,51,2,gnbmiHDcryeWCNLLnLTqtesfBJGcrAqmWESZIJyCnsNomNXnleKGOGcMRqXCOXuyqYYpnHoEyVlniTQc,62625317,78,47
14,87071212797,kyz,sec,LyibAFXA,58,3,EWmovrcIgUiMpFInqMrdDUtSBqUxKxBVMhbNAzuJFdqLbSZwUAGSuJtBXfDyPMIpzvYMUKeBDgNnsWeU,43252338,71,50
15,87073376513,ala,com,jmqbcxGN,16,2,RAGqcZkGdxzeWmViEoMtpbQWmRkzXuQukAbcQTHkkKLgMCspyiAuHffgEkRZAdtNvsjIKxJjRUjhdkfF,51763201,64,23
16,87078042317,nur,new,bnAcYkRz,17,4,UsMgnMPjavghLanxlDsGqEKJVPQjiMaXvxSefxtSKktuGFLOjGsKenXxoDwYwpYGjOGlbavxfjDgoooW,68510956,54,27
17,87075106102,kyz,new,PZpgvcWe,62,6,xwJfjJfbftQgyhEsiHSnlVgAplzgBCsTqfojLwkPSWXqYpkoMnRlHOFMNIcBjzEGRBbDvGFUAhkfswIP,21484833,76,6
18,87074589290,nur,new,XinpdtAp,67,7,KuuldtMFiWNRGtGGdbyLpEFvcfttTfINUFHvoBTZLSEHRCKsFqexanYpzDPnTKqGScBgEjCQMLYNRIAC,52774156,47,48
19,87077912752,kyz,sec,qFAePfXA,11,7,RWspotrvRKDmVMMjmwchxnUFMUCOWDSfNDcgsVlvHXdEVZgLDXQrjmSiuXCKilxyABeyzKJKMVrKBwqf,90282219,47,44
20,87075648666,ala,com,bPghYNMA,74,4,RANGlzwzOUgfeVsHRIMpMTKhzsdWMqmaHSHwAlVqQaOTXbUayApoXVsbHjBzNATdOVzWNVcgkHfSMbto,74501975,57,15
21,87074499389,ala,com,KJIZwWVR,21,1,QeGaEldLDECDvxxiSLeXfHwmFYQCpCQvSzhjmOcPoYsflcKQHTjuEykOHwGsygzOrqaGvKzKJTdDZUNo,22174013,63,16
22,87072205571,kyz,sec,HStkgFlp,24,7,CEmjHLZGrhZeuHfsOWsGZOkmYbRCaWdfvsJPkYexEVyNlkwIitTHPRxwAlzEZyhHQqDGBDteRVpPVLOv,29370144,11,49
23,87075343810,ala,sec,QmQtJVSH,48,5,myzYLVDPZEqCFtzuHOIntPpEvATnQoUXVfOacfVGyVCXrJTmQybfvxUIRlZdHsimuqGzTqJXGzNYLpMY,99787082,43,44
24,87077274978,kyz,new,xIFNjQvb,79,3,HkVAidkRNdDEBvHYZRnyfiaiRwNCcSdkpISsmQmYLcdBKLgKswuGbixepkmwAawaPbqnKeXgjwtYCtPa,94927921,49,48
25,87077314768,nur,com,SdZwrODu,33,8,bWraxxvLLuFRLWydrOSkUqfDyWKenWarxBGJXqHJqaZTnquyoefiBZjyIvUJuSRVplXvHCftFvKKFyPY,97469708,30,42
26,87077833519,ala,com,RFbljFAK,59,9,sWiExWoPNfzGtngADIfgxiFkNcQqZZOIJJBFLMOQKxYPSUdOwkVsgADRRZIXvpZSMFRIXihOocGpUEEo,17012514,42,26
27,87075901502,nur,com,gTZhzppQ,62,1,yJwrGHMgduhEtOzZgycppgFEAUhFUZYPgLhaSwEkdCUwbSpmxASgnLnWXihWTlzvTtOAEmhyOaUtIsJH,87435910,88,46
28,87077038810,nur,sec,fASzcOsc,58,3,XBUqDUgLZvfbvPzLcnCZSOkqitFePogYwuaSCdGbdXZmWwBalsPMQzLkZUPTqmDAXTDPDqdHEvfLMhXx,85214123,72,35
29,87074113587,kyz,sec,KLWJuFrC,56,6,doOTShnwYppbicRTFfNfzYlnLiKKsHLopFoUxYbuUiiNvjQBqlzxAtZpfTVuYwBIXZJteJadSVbOFoaO,61596184,92,6
30,87077332938,ala,new,VZLAAlvR,81,7,dZGWGIEmcxAagivMhwoIzDgiGdCsovSMRmLUEvyrpASkzvBGBkHcgRmkPnJtaLingUVGnHhYTrhheFic,53248812,92,48
31,87071386386,nur,sec,JiSuiiNt,27,5,SRWIVLHpMIuLspeosgeByKoiaRzTEHAHyIMEeuNxNrXrCTzgBiPjxYWPVddUZglIwFowrhQtIDjATyVy,67723751,33,36
32,87078428098,ala,new,dbzcrikb,95,6,TXgyzIbPmXJVfHDPaQbljmRErCzcAmxjxnxYtKbmcMYEGJVgNkBkmrWFQLPyJKgsVpQBFshsOpbeUFYP,86818953,73,23
33,87076021584,nur,com,MypgzKID,17,9,KYKRwnOhWwWvWcWOiAXLBTArRAEFKclKNkhHcQaXNUOKtcQkMdAVALrxVteLQmJJYXXUndpyfTWwBWVq,90758592,35,14
34,87073777881,kyz,sec,oJSBPzIL,70,5,ebRUaNZylhZCgBTQafPLqUyudwOiBMZNstNEgRZPYBwpvKrJebFTIHwTbxQRGhzoMPPLGmFMkmBXcbHs,53057470,37,36
35,87076286366,nur,sec,UAdPRsxf,24,1,eArqGGUYEtbLpMGzGpabbyKhRbEahMfTjDoUQNvIbLSsvOViqynYvlONfgOJJpsLbJaJpuDTYfVxEipj,56089415,77,31
36,87072402116,ala,com,BXgthAWa,30,2,AYjDccOMWwFdyBsNovAGlGOBRIQRzrAHbOdDqoBMXSdyoPHSWzmYVAkLeZCenHfNkqagxiXLERVnvLeI,91738759,40,8
37,87072030905,kyz,com,IEkRlZAh,55,5,TTvIGbbtMduWpytsBCxdnGPATIyAVPVYBFZcBhUbcYkiifnqhQSqacqIcqxomaEezjymfcSlZBzVdSbS,77932239,63,10
38,87078895132,nur,sec,DuUCpGoW,28,1,LJxEpUEoMxEnwTlpgFuJidWWbDYuJGeelAoGvjomyXuhKPBXtNrWxlCpIIgkbGTwqYqjtPNWLrhIEhqO,55164970,37,21
39,87072584817,ala,new,KuvHMqla,67,4,QSlMPHBsRLFtsPUKgiVjLqPUmUSVwxmtBjbmyVCtmDXDbFLRtLcLMjJmqFTZxTahVvUjZYnOfIMAsggW,88574651,88,11
40,87079048231,kyz,com,QVJyDLXW,76,2,BBpdDIifSCfzPVMEQrmvHpBROcYalnyxHQTctVnlXnVOkRYnceoPVBHEZrhHPwUxRrAkEGVDMNVlTqyx,24973870,99,31
41,87077044135,kyz,new,ZLHCYJOX,90,4,GTGhrJBZZNUvZeqhBQfVPNDzmlIrPdaOulzVTQRsetzZgaAfsfvFVRJEPZkARuaBzfoKrUFVVwnKRMpm,48645236,60,27
42,87074928762,kyz,com,AlvtsIFB,67,6,xEmmbGdwCPBasTqmaNCNIfTnHlpLDKvBDPLLzhQCnVJaEpaiXMadgYmVZZDDhQkncWabrlIALseAOJoE,77132456,12,5
43,87078327237,nur,sec,yOFlGvJa,93,8,nKYebFcjyzUWdlIlNtnJagrXfDtXYsgIwNKEVzJaSDnJTkNNcWAQxEZbnzeAZQooxRxDVEoHJADLxgtP,48971242,57,32
44,87076014816,ala,sec,ePTFeCgg,89,9,RkLBLJXAMqGEagfFyKczUlflGcsfyXwpNBTrPcmLOqgsrJoFDeQSiEeNtIsbRpCmZhVobbuRjkjVOQOE,46235881,77,23
45,87072078045,ala,com,qYKCtoTM,69,2,HjJDLpaCMLPmNSBzLMcvFKwmNmBkBUjpJpPdeXTTFXgnbehZvwHYcRYEZAVfegXgNnYJJhXtxpGCYUXW,71609018,79,6
46,87078004405,kyz,sec,yFFEJaTP,52,2,oJRKNfFMFodsAtMPBRaVYFwtyVKtFmPAcZyfqcjfkFbpXMlQRVteCqIRjidwgZMsPZkjAwUgQBlWIUIZ,79084727,39,50
47,87075651433,nur,new,bLSfLLEq,23,3,AsvyxhZlbEWDOhMEjILuanvdlHrNprcybLIDUtOGPINelSEPENCKCGhUhQlbqupWHBODtwazPcHizGsa,45745402,34,24
48,87071472866,kyz,com,kNcZeQfg,16,6,WdKcjgDCwRqBZjvgQliyZKWnixCICJkcISwsHSfzghbFInSwKGKMPZZcMezemvKscAqhFkjUVvNIPPui,32378487,65,5
49,87077878742,nur,com,aeQkqppP,71,4,rxxMhEDUeFAScipfZNAHrJaboPSYVhrXtdvySXnWeCzJBUvJfZmfrwlxzkzQJlnrFlBeXSKVeXTqHzGy,68340158,63,21
50,87071386999,nur,sec,zPRMIzTU,33,2,pIparEdWCTMxrTojAaZSryPPxpSNsvCvkBizYfFpglaFljThyVTPtprLBwjwgNWqkAhfLkCTgITqUhfP,52944609,89,12
51,87078750538,nur,new,aZPnGoYc,17,4,iShkgcVMDXodLNuLaqUQspmuLsNTrfTKqrOQayawJyAzrFFALsmMgEBqrrBWZWYayhkeFLkylZlrPTuA,83805598,57,37
52,87078715217,ala,sec,CYvnVkQg,97,7,ZrgUSQuUytSMyHfJXjbWbxFohHZuLKKBRJktGYAMhYeSuLeneXngFhhlnQKDinczWfqibErJJTwYAxyM,90210073,78,43
53,87079242290,nur,com,szkVntcV,64,3,eYDaglyzQjtCGbJyVLJrOTgTTCsuNvawEgoNzGuYdGZfhVNjPAQHlUKwgTWZeYsSGBxNTyHhKLmmtqwv,77799942,43,33
54,87079200057,ala,sec,wiIkNymP,44,1,nooUGsSlxfUvJwxTqjEuijZEuRorRwbVRERigYtiAcXpqgKDPvnNsArfKTcsbVziGZXFNJnfrbbEOZgN,10309195,34,28
55,87075262005,ala,com,KXrYmRWc,93,7,iihQuRXjthOyzkIcwLyKJzKLtHGpVhvFJWLSUqLjcdlQUasnuxnbrnwsUixNQQOnFEAHCEaDbFzrEMGV,25024757,31,35
56,87078049986,nur,sec,erSihAdc,34,7,WzdQkFIIJLYqYTvFcpBtykuTTHneVeqCNxenZumRWJbRHAQGFjRbatnWkiCNmdoGDczigMuKghLwxscQ,10424662,20,33
57,87074809347,kyz,new,rJytZfQR,22,8,wJmFbsObJWUgpOlVOfvbBiQttAylfwOGcvUJWHxuMtvKjIYWuaDQZwYaDDfBlPJcMxEROOvUMkIdRUGF,52099494,24,31
58,87073402349,nur,com,eHcmBtDe,71,6,eByxTwrFXmdzMptlZgrIliWpUuYyOPWtgmKPJJEIQkBPFzrgbqoiBHuFXszTfZiClUEjClrFPiBVOdNd,60045543,84,3
59,87072500415,ala,sec,TxqJBCYG,15,6,vKSNaafRzdvkAtMfcOqIMmynOknZwPwJHxleiKIPmVANLdDxmRGFIaXRvTWNVPtdnehMEnZDRLKUOPzg,16419574,95,33
60,87072012217,kyz,sec,cJxrWFLY,20,1,DmmAGlAAhqbWwIIuSkVMhjVlZbAimDDahmtaRMmjXKDUNcrXuoeRcIRnYMYqZwzxvkaKMSkfhoILraqE,53068709,11,29
61,87075528976,nur,new,NCTKCiVw,71,5,JJVFjCUzkPfIhwulufUDMHnZmtvzHeZOxijIYbPSqkiVydOQtLEnUuAayFYApWzWRyYPRJWAXPmYSqkU,51617019,21,8
62,87078049467,nur,sec,wJhszjId,53,8,OFCteClXWqCsmXBufSxjBgXrTmuYpAXNJwaDhJZVxuWRucnHpIaEMZwODNDaDwanXyZHyFMljIknqnTD,66884993,35,33
63,87076698815,kyz,new,epJayPkd,41,1,rLkTzxUIKvDkLFftrnZGzeFqttftBrqHcbtLCtNrynILAGXqrToOLUlfTXSdOPJabQUhaJvVDyYBGWLY,76609238,42,38
64,87073309757,kyz,new,IAKkvOjj,82,4,JatvODGIQnucTjKWNRYtiHHTbgywZrKcrbKANZvLNtcuKpCnGhlMZaownSxNTBuAEIvcdhxExKQlitUv,51076867,43,33
65,87073434355,nur,sec,hCpUQknG,48,6,QNMDutIhUMJbhoIwKXLcGJjpStoIhHLrFLwSwzfsdpquQzhfCArpZcgteyCfXoWXgWKirobTPoSXXXqv,56682402,30,8
66,87077190630,kyz,com,lHsMPoZJ,41,4,smOCqGZRAIeayKaWITXzMPwTgsuojqHUkiUYzfRUkFxGJvHaAkzSwInPPBXaVuWNayAraaVKsGUFAIgw,71531332,91,22
67,87075486091,nur,com,joJRGgAW,22,7,LSthbYhGTdOMUenErQoDCDjeOOdQkMDjVbBvudxOJwldURgSqROHNeyuTLOBIXHLBZnPOKxOWocWSOyZ,46435351,93,27
68,87076987023,kyz,sec,nDKkSCpH,80,5,UfkhBkMVKJgSXHkFbsLrrgmgnPRvfSInJfkEDYmGmkHSccfpmRFikNHJalNOvVmuhBQAAUeHczMgCaMh,82951069,59,34
69,87078660201,ala,com,BiDzuMPa,14,9,ZNHRFFZlsAHJrBDfeuSlMTvKauLekyzinyZQWJKZqKPXJTHmqNkDDzdhMVbZPHiqcZYlWzYJRblOuDXs,38706969,86,47
70,87073808612,kyz,sec,pJnVjjsE,51,7,QzIKyRzgWVMiTrnmeCGQPzTmWKBPThczqJHuNJPDzOEKKZeHqwABsRzseDmlmVDzyigNkctFhzJOprgP,93058160,22,8
71,87079228073,kyz,sec,IBOPIDcp,69,7,KkChtDOPvkutQBYBHjRZILtRVxypuEfkTAOfxczJrvXOvoOwjtpmQTQJTeqQTNObIrgIPNzTWctDwacF,81990151,46,12
72,87073495119,nur,com,BnYaTXSX,94,1,VloFKoZBDgvVFcgfUUnoEyjpDGMWGIibHqOrOamUlrHWQNJNvLNPphXbYnBQASrBsgmOQxBstEZMdsSl,31568559,93,2
73,87073226535,ala,new,WjtaCkSA,49,9,bEXPfpkPCtNGHAceCDnywsvOUYZCmZmjHxCbjKZEQkOhHDQqzlZzBzrtgXvuQDHnuyEyrHVJAXPdJHsU,87515155,23,15
74,87074893820,nur,sec,fRxcbdNZ,50,7,vLBdxTTINzkFwHHdeeCvubIMVlQmXnUeBmhKYiSdovuqaAExIsKIZOvXwDUjZOUQQqOhUnbPnZcUgiWt,33014753,21,4
75,87074578583,ala,sec,NMhJvxrG,27,7,hxuOFquhmJlYERzSdnjOCBquTQhPDnxjphmwyZbLgkEQNtJhWTHjKCKnnBadsLswHWXjShcuqOYcZWCZ,87802849,76,35
76,87075350758,nur,com,WZwFmuih,25,5,MWsuYLpglbzuloyETWVwVNhWyDuDsgysqRpnGeDxNSkdzDOmMaKombLlfFfWJVYRxazdahysaxjNsDhh,36018350,37,21
77,87077697491,nur,new,gNNobqSz,39,9,dtZgVNuaDQERDWMuQATjijmryJIVtRMtTfKbccSsDVTxzNdjfTGqrrVRFqihAfnUGkdWxgsOCaQXIPat,68712114,17,40
78,87073498614,kyz,new,wMYVXOMw,61,9,BWaufviPQcEbvUKLueraLoMlpqACtQjGjmBQKYlAVRioLgFzfRwBraVzipTCNTzehYkYBQsHgaPPLmma,21413683,74,49
79,87072196893,ala,sec,FlsTHxMW,98,9,mdRvHOFpuvfrykuXZbqTtvhvjpjnntTKWikZUeMQQenSYZkWiUOBHUhRBTfqQuTDfGyWNiLvyEKAMQHr,10565069,21,36
80,87074091746,nur,com,rSIzGEsq,91,1,oTmTZTFcDbmtZxDkwotesdclfbtqorbEqiRHbNWXsCULmeegrtQQNqwftxHNYwSlklvqJxwisyWsNDHJ,80005750,46,7
81,87073909836,kyz,new,hDcEHQam,92,4,wxIZTCIgJeBCyRULDMvldWHftNtMpUjmebEGrvtVnPzgmwZAvQvWVcDeRWCpCcfyhpdaZYCUHCgompgN,90087635,68,10
82,87072449073,nur,sec,hPngptfJ,48,4,SGdxqnDXhHhLrEfRQrtrrJzHxwaxANuxJXCygKysXDXrmYMoyTKFAIpkCXFTmQXQcykqSGYTNRVtDGFD,43923681,92,33
83,87077876808,kyz,com,LucjePOF,63,2,iWuDEOXHPMEQGzaHYfDenrEONpEbmmqiLiFVjOZCkjAfHlLUCoDdezYthzQPpwLHPAauKzypLHzBVRka,47188111,50,46
84,87077273195,nur,new,VzqEqlyq,64,3,bHJRZyBPVdCCupdaPKlWyqzbZpGgKkyQYTmuUnfvXkbCtuqfaUIKeFOULzwjXOHUOwuSQjPapSuLkdhq,65085687,85,28
85,87078845141,nur,new,WyEsMhld,86,2,ZKMuoOtxVynsbUoxAkyAzMxmtZepxCndnkoeMfitpiueHpNHbkduJzziqqEsqJQDoeoeIqNsnClctYJp,12000333,19,46
86,87078037807,nur,sec,iWjHdrrW,16,3,uwcXOUwgRzZVerthOAsYcvJTBIZmyInJcXJcOFabxCWOaAthIjARsJFwiIRXgPhWFklWRvrGCigSZhrl,64267469,19,48
87,87072305669,kyz,new,znAoVTTm,18,1,pKoUAzzgvqueDZCfPXcaHtTBaqekwXnHdaMFPPpYaUZGUWthKIaasPZaWJiGbqUYxAHtEXZRTMWcODuN,31290617,85,40
88,87072653508,nur,new,KnYMhVwV,22,7,kMntvOgmNSOFinOeBVPbKqxcNsIoQhfdgxHFcHHrxfiAPqqHnRPdSYCNNkYEZOlFzOuSBLXgUGQuijlo,44884334,34,23
89,87076270785,nur,new,FeabFNRE,70,2,mXxjuQTybFPirxHCbsOaFOnATUQTqVztQIcvRMBPDIAasOHYTZrHmRwFzrUTiKeQSemSkAlYMKIxSisd,95678763,28,2
90,87076948505,ala,sec,BQholeax,25,5,tZQRpXkwIYAaVnvAYAxrfcuCDYCQIuoSOTArpoKwMScwpIKNRFngRMvWvlgoLnSsldYgECLvLgMcEZmv,88762052,66,37
91,87074071375,nur,sec,jhDCJSSk,88,2,yqQYCdZZeBRLuKzKdsTUCNYAxCyStIZJGECdOBHsQKLhRSuKXQwiIgZIJEgPCtvEDGeQfJVBYBfKSeRD,10439915,24,12
92,87075532708,kyz,new,DhKFEwIA,53,3,uHZGJKUjdUdhXgDGRAByOBuKeQWfyQBsQIzUftZJWSRxvmIOzGCFwEqbnmIoKcjmwxspxzufVsRWeZzj,72646895,78,24
93,87074109744,ala,new,LIBHmEdy,53,2,RjsYCvrteGKIyVFrgBauxuVFBcSRXnSrVaPjQbMoctcKzSRxDUUEqaCxBsQJmJieNMmPVOUlBelpGYQx,56728197,76,42
94,87073140778,kyz,com,FSqbKMMo,21,8,nANJQoFVrUztmDqbfGeSgujpFdMZxRCWbxUehuwjuHKxyQqjShpdEeHIpsAVnfnJwYbTvTXCCjetPSzl,14063052,14,46
95,87073105787,kyz,new,IVTSOxqS,17,8,IUtuYcaAWadDzJAjDMWnzNsAqsNMqrByGmWprvKWakecENkyvkyeXCQYyAbhOnfLDiNeqdsegvAahUBI,70095693,10,18
96,87078198592,nur,sec,jkDxUCuv,45,6,wqwYfamJjQQJUushqEDxVGAqrWVgnTwLmVzQiHYEodUWKPMJdWOjlFllUdtwSXZJVfvSatiLccohidHJ,11458810,48,24
97,87073264547,ala,sec,bTsMrDvi,23,2,WBmnfcfEMPNNCYoqmJwxWPbCHEnVQnWSaHfKbgddrjbZLwelbknKJHvcAiehyQzqQSmJVHAkkKAkucRn,66031050,52,27
98,87076669267,nur,sec,IVjaePPg,93,6,OQxypWzsaqTQpbDUHnvXfMdqjCnOgucxKiPmudobjHTAXkfnPHxnhQSDhxCXDRNjhtLVoSHNuLhbIadc,94200727,79,10
99,87076836558,nur,com,JFpyQZNM,28,1,caNdLJXUMemcQmxfjIYDQakDmqkdCivDDwStAzhgKyySwaOFTuPkUeSKDrqodVywdWyXNdFhxArvVVGU,51231148,60,2
100,87074563327,ala,com,JBbknNxg,12,3,bUznlvnvaoALPEdREadWtvbKYQHUGwTzELMPhqysZfFhMcFfTMTMJquJqLBoDVdBrycUSfrFvHHJjyQg,68301879,23,4
101,87077354662,ala,new,AlXTpBBz,47,1,LvplBeILrGcOkDmYUtxwfBTKQeuutXjEwIKckhhVtQtcheROlLfscCSaBYsXWYVfYMYRhwDLHBXtZKiH,41274455,55,41
102,87078546793,ala,sec,KedFyQTD,80,5,zMzhoHFaSvuSHapNNhqNPpvIRYAaCuJEIrxwPPFuzmjMnjCJXeoeWwoACrsZtPashZdIWwnrueOzeTva,67100235,23,27
103,87074783311,ala,com,RvxZDZAc,87,4,jRbyKsgdbglpMbeZSVxPDimOoMumFUBJcnXtxAJjkTnKWwKvNLYPXKlTRgWEwxJDiLoUNHJxTxTBOfAI,42756429,38,33
104,87076384012,ala,com,SSaFpiDg,60,9,PxcwOMGBvJoYIkFlZoVwclcRtFKYvbVFJNycZuVTHdLMVSHgBdVGzNQArQyyrzJSdIGjJXSsoKlVaClo,20744624,43,17
105,87073230193,kyz,com,kbkvebJX,22,5,BddKNWUUtMcCmnmvMeVxObkkoPCwhxtMOtkcYqBEJJYuCqUGkXEbOdveaEPCVYxEAdLzjnDabsObsaKQ,41663646,95,2
106,87075350576,nur,new,YsoWQrWt,20,6,LIAuJzsgNmaetMaEyqCCAhHgQepujBlnbkshBVejqakDOryxQJeSJMPcikcvtbgwUeEyKYpoeUVhPeTU,32582309,58,47
107,87076516334,kyz,new,BQAbaFNk,23,2,iUdEJMcpAINpHBFKyqPlWEfaBvxGAOPhiNgVruOxohGLKRYdpWIvupOnlVMlSTFdfMbPRhHkmxTmQxmd,34197109,92,8
108,87071915146,kyz,sec,cCjfCUsp,93,4,EDpvKRlTaYOLLfLZlnnsCNKpSzijGuGlHmRVbnwehDwAQKeDyUXLhgfnMeVnWnYOSOmwLrtPdPBjghVx,90508247,67,36
109,87075021738,nur,new,lQrscLmF,73,6,CXcnYsJqADIWuKpECxDceDXcwjExVWJugnMzLedGKZoqSYngItwKjpPtCesmorwOwLbVUNSlDxlmOVKB,64215909,70,4
110,87075449007,kyz,com,pTqQduSU,98,9,dIAFruneYCcAPJRQwpZMzTvpslIABKmlpTtnfcerBTWguvotrNvUPkAPbdKxUvcOyseFTtqALqjNGOJy,79419836,32,31
111,87075902720,ala,new,iebLwPwJ,17,7,TZdAFIDyajbwcVNoHAzFzavuIVtkNhpSVllnHOQAAyIkKsOZVkTzvkiIPFkeRYONvrCgOhiBohkEWIXE,79821439,99,41
112,87072098512,nur,sec,oJXUAoXA,19,3,dXamzDagDYOcddVgxivlagGNPDhREQefyTPceGVuwiNVCqfdXoLYRMyzUSZyiCGmVruujcxXWGarirtb,83211980,11,44
113,87072352085,ala,sec,rUIKhodf,25,2,SVZMYxrBrKivqnNrTBxrpVUgAUtlHWOeozFLtqzKMngTXUXSROvIQOSBEYWWjTxjQqKfKzFfOGoAhpgX,87957874,26,11
114,87079633564,kyz,sec,diNBAeve,84,8,BmclMFIBymNOaGsvYMGyhMmKuwKKKBQTQyvOGTWuBYzftjyxyDRLUZgdpbeEuasKURNAhPxWmUNoYTrI,24257138,34,38
115,87077332938,ala,com,ygvuzmWc,82,2,qFRAVZOpkcsNNeTtDWKBuxZJMmDyKVOVBQLsADivEEwsfFjqlblQDglOcbOiMIEvtoyhwOhTSbBTwlXs,78623468,74,6
116,87071981933,kyz,sec,bZyIkSDO,11,4,QdMITMkGAERYXehNYVWQHugZzcaLRhIHUhMQtUepRzkqHsKceOqRRSRxAtuauYgTFaehNpsrYlHkiBrb,16172518,14,23
117,87078836709,nur,new,VxUWcBlf,66,3,tYEtwZcMjDjZlnPiDzFiTKuJFFKNgDeuEwPrxAgIrufWKQTDnZwXQEnlbFarYiqjFRKCNUnfCEaMlFci,70573163,95,12
118,87079203051,ala,com,PCOwZuZw,43,7,GVnXQWTVgJdLFgEYDFBHaiKxKLjkdZcZNPPvkgjOMKVOtFaclAcSOuxbidYEVlizVozOWzHyZlgnVMhg,37065353,68,2
119,87079016642,ala,new,rorPdFae,13,1,yqzXhfEoTOMqubMdkctGMjCdTOUDovmLVBnIOALbBeVSlxYbViAqEOgcBOVXEkLDLmoJsGsOTtoKbOiO,96067644,39,27
120,87076853827,kyz,sec,KqRCyCdk,98,2,wtJDsrdIDvmwukaXbHSCAWeYGqYGucthzLqodwfxXWygDMJXnXJbLgSwyHZTYebLTWdFzMZcwOpYdnuG,30107718,48,41
121,87072932281,ala,sec,pRWdcfkN,91,4,pgkQMzpErusVIGaqtXKsIfEAnlzrQCNBvhTAmtZiXsjDYpRubXToDZyIZzGJWhTxpyqUKCXpOtzgNFkn,78009528,24,36
122,87076086959,ala,com,MnoOBBhd,15,9,TESwjdNOPBGTcaBErXbHVHUMmhWiWCiCGipfoqHsVdsiKwbFuswwzxtBmybAbgpLzecjJdNtPAoiHNCh,36359079,46,42
123,87073140963,ala,sec,pLDzFhNV,10,7,NhuTDgVuJRQQMZbtcZIDMvRyReBLFxOMYAmmqURAanyVWBgmOvauWSfOqRBuSXJfzQPxXiWZfMktQSxF,45917045,18,28
124,87071792768,nur,com,wSfYuICD,75,2,BjnfvVirHMfuXdFpVXziOJHNiiOgLJxnavxKDtxNAqJTmtYEmqVYmBkMZOjPLakKNsgpjzIkQEXuUzgx,60340744,72,2
125,87074899232,kyz,sec,ORiKaHrs,13,5,jgbMIdeGJiRpFFZbaKBgGClcztaPUShlYGODVJYSThiTWgxcwoQcmqLCtYYVFxezsnEujWojXkdYHAvz,35669191,60,39
126,87073858823,ala,sec,XwZNzHCT,28,2,lgofrhRZldaMHBFWIiAipMiZwwdyOusiUiYoZAwbvqMOplVGGsrXFMbKiTiCDOeYXBTlpigIKeoEfmFW,48205158,31,44
127,87079425890,nur,new,lvWSZwGG,11,7,HLIYKoTTJXOBXvCbtTteXHpOzzKxzVkqTggwfrldBdyfYGzswjFvNrtTSKJQZyQIaxdJIolsbYkFCffC,53538139,95,6
128,87077078118,kyz,sec,awgXmHHg,50,4,JHWLJeLZAbtzukMhssuIbmzooeTMSLIHCSqOJQgimDduipHpgdivxFGXykzENzSEMoQFTWAwtmJSsPmg,55115944,33,27
129,87072664932,nur,com,vqSlRAau,46,8,XzPTarKcnXwEbkPgscSyetHosUDQEfnMysXcfxgzCQoGsgrNqIDucsRssPWCpbSmgowRDxcSlhzWbzHN,72568740,77,11
